round,agg_method,n_clients,byzantine_f,l2_to_benign_mean,cos_to_benign_mean,coord_median_agree_pct,update_norm_mean,update_norm_std,t_aggregate_ms,t_round_ms
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.03616699541453272,109.30154100060463,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.07087500125635415,885.9725420043105,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.04325000918470323,103.40850001375657,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.07249999907799065,903.537124991999,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.03533301060087979,103.79237499728333,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.059250000049360096,907.8164169914089,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.041916006011888385,84.40725000400562,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.06441700679715723,790.239833004307,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.038124999264255166,83.609624998644,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.06274999759625643,788.4262500010664,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.03950000973418355,78.35183400311507,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0000001192092896,100.0,8.240403175354004,0.0,0.05904100544285029,24533.752415998606,1.0000001192092896,0.0,0.0,0.0
2,fedavg,2,,0.0,0.9999998807907104,100.0,8.410237312316895,0.0,0.03983300121035427,151.89258300233632,0.9999998807907104,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.07583299884572625,942.1734170027776,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.03562499477993697,77.92108300782274,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.0691659952281043,805.5359580030199,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.046250002924352884,77.82387499173637,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.054459000239148736,781.263917000615,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.038124999264255166,78.42554200033192,1.0,0.0,0.0,0.0
1,fedavg,2,,0.0,1.0,100.0,7.329769611358643,0.0,0.06229100108612329,771.9942499970784,1.0,0.0,0.0,0.0
2,fedavg,2,,0.0,1.0,100.0,7.23741340637207,0.0,0.03795800148509443,77.61887500237208,1.0,0.0,0.0,0.0
