exp_dir,aggregator,alpha,adv_percent,mu,seed,attack_mode,round,macro_f1,macro_f1_val,n_test_total,config_key
dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.02,20,0.0,45,none,20,0.3822548411764195,,306570,median_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,median,0.5,10,0.0,60,none,20,0.6448772796564709,,306570,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv30_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,fedavg,0.02,30,0.0,43,none,20,5.3888276467995134e-05,,306572,fedavg_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,krum,1.0,30,0.0,59,none,20,0.4970708978704614,,306572,krum_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,krum,1.0,0,0.0,47,none,20,0.6740562199075362,,306570,krum_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.2_adv10_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,bulyan,0.2,10,0.0,47,none,20,0.3963284441340394,,306569,bulyan_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,0.1,0,0.0,52,none,20,0.6234119888902754,,306570,fedavg_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,median,0.5,10,0.0,57,none,20,0.632576201785361,,306571,median_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,0.2,0,0.0,58,none,20,0.5352089608194636,,306570,krum_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.01_modegrad_ascent_seed42_datasetedge-iiotset-full,krum,0.1,10,0.01,42,grad,20,0.4832330723417388,,306571,krum_alpha0.1_adv10_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,krum,0.5,20,0.0,44,none,20,0.5304872349275246,,306571,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.01_seed43_datasetedge-iiotset-full,fedprox,0.02,0,0.01,43,none,20,0.3493103649414193,0.4213011262959585,229932,fedprox_alpha0.02_adv0_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.05_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,krum,0.05,0,0.0,43,none,20,0.2485866539716651,,306568,krum_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,fedavg,1.0,0,0.0,43,none,0,0.0,0.0,0,fedavg_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_median_alphainf_adv10_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,median,inf,10,0.0,58,none,20,0.6198915820971247,,306570,median_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,median,0.05,30,0.0,60,none,20,0.1356040958453431,,306571,median_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.2,30,0.0,56,none,20,0.4473794927455662,,306570,krum_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,krum,0.1,0,0.0,56,none,20,0.5573405774506207,,306569,krum_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv30_dp0_pers0_mu0.01_modesign_flip_topk_seed46_datasetedge-iiotset-full,krum,inf,30,0.01,46,sign,20,0.472450548188347,,306570,krum_alphainf_adv30_mu0.01
dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.2_seed46_datasetedge-iiotset-full,fedprox,0.05,0,0.2,46,none,20,0.0,0.0,0,fedprox_alpha0.05_adv0_mu0.2
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,bulyan,1.0,10,0.0,48,none,20,0.6627923234327899,,306570,bulyan_alpha1.0_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,fedavg,0.2,10,0.0,43,none,20,0.5357590681320913,,306570,fedavg_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed42_datasetedge-iiotset-full,fedavg,0.5,30,0.0,42,targeted,20,0.4912961605788083,,306568,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_median_alphainf_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,median,inf,0,0.0,52,none,20,0.6974900944557535,,306570,median_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.2,30,0.0,61,none,20,0.3748100420946846,,306568,krum_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.1_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,krum,0.1,0,0.0,61,none,20,0.5024972348487844,,306571,krum_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv30_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,krum,0.02,30,0.0,58,none,20,0.0478520500500594,,306570,krum_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv30_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,median,0.05,30,0.0,57,none,20,0.1422980661661352,,306570,median_alpha0.05_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv20_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,fedavg,0.05,20,0.0,51,none,20,0.1469365245086585,,306570,fedavg_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.1_seed45_datasetedge-iiotset-full,fedprox,0.5,0,0.1,45,none,20,0.0,0.0,0,fedprox_alpha0.5_adv0_mu0.1
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,fedavg,0.2,20,0.0,56,none,20,0.4543066755818265,,306570,fedavg_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,median,1.0,0,0.0,54,none,20,0.674447041343362,,306570,median_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,fedavg,0.05,10,0.0,44,none,20,0.3087255539318407,,306570,fedavg_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed48_datasetedge-iiotset-full,krum,0.5,10,0.0,48,targeted,20,0.6130846949816591,,306569,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.01_modenone_seed43_datasetedge-iiotset-full,bulyan,0.1,0,0.01,43,none,20,0.5864281544554005,,306568,bulyan_alpha0.1_adv0_mu0.01
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,fedavg,0.2,20,0.0,61,none,20,0.3587752819834426,,306568,fedavg_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.05_seed46_datasetedge-iiotset-full,fedprox,0.05,0,0.05,46,none,20,0.0,0.0,0,fedprox_alpha0.05_adv0_mu0.05
dsedge-iiotset-full_comp_bulyan_alpha0.02_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,bulyan,0.02,0,0.0,42,none,20,0.5589977426695134,,306568,bulyan_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv10_dp0_pers0_mu0.01_modesign_flip_topk_seed43_datasetedge-iiotset-full,fedprox,0.5,10,0.01,43,sign,20,0.5597442476202563,,306570,fedprox_alpha0.5_adv10_mu0.01
dsedge-iiotset-full_comp_median_alpha0.2_adv30_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,0.2,30,0.0,50,none,20,0.2258759798632425,,306568,median_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,median,0.1,30,0.0,48,none,20,0.4385386860486363,,306570,median_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,fedavg,1.0,20,0.0,59,none,20,0.1405332636211208,,306572,fedavg_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,krum,0.5,10,0.0,51,none,20,0.5185131681137392,,306570,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.05,0,0.0,45,none,20,0.5864408460531358,,306568,median_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,median,0.5,20,0.0,42,none,20,0.5813723173564808,,306568,median_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,fedavg,0.5,30,0.0,44,none,20,0.0460038565910644,,306571,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed46_datasetedge-iiotset-full,fedprox,0.1,0,1.0,46,none,20,0.5389148638415009,0.5594040017636934,229932,fedprox_alpha0.1_adv0_mu1.0
dsedge-iiotset-full_comp_median_alpha0.1_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,median,0.1,0,0.0,45,none,20,0.641451130802474,,306569,median_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv10_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,median,0.02,10,0.0,50,none,20,0.3421467709598997,,306569,median_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv30_dp0_pers0_mu0.01_modetargeted_label_seed43_datasetedge-iiotset-full,fedprox,0.1,30,0.01,43,targeted,20,0.2673481519836426,,306568,fedprox_alpha0.1_adv30_mu0.01
dsedge-iiotset-full_comp_fedprox_alphainf_adv30_dp0_pers0_mu0.05_modelabel_flip_seed45_datasetedge-iiotset-full,fedprox,inf,30,0.05,45,label,20,0.4383210898602642,,306570,fedprox_alphainf_adv30_mu0.05
dsedge-iiotset-full_comp_krum_alpha0.02_adv0_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,krum,0.02,0,0.0,57,none,20,0.2547860309465307,,306570,krum_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,krum,0.5,30,0.0,55,none,20,0.342356284482593,,306571,krum_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed45_datasetedge-iiotset-full,fedavg,0.5,20,0.0,45,sign,20,0.0030220156546758,,306571,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_modesign_flip_topk_seed50_datasetedge-iiotset-full,fedavg,0.5,10,0.0,50,sign,20,0.0525275086828582,,306569,fedavg_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed46_datasetedge-iiotset-full,fedavg,0.5,10,0.0,46,targeted,20,0.6498920309292722,,306568,fedavg_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv30_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,median,0.02,30,0.0,54,none,20,0.0587864016197131,,306570,median_alpha0.02_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,0.02,20,0.0,52,none,20,0.1564577358695776,,306571,fedavg_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.02_adv0_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,krum,0.02,0,0.0,60,none,20,0.3209547021381047,,306572,krum_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv20_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,krum,1.0,20,0.0,48,none,20,0.5532345744722643,,306570,krum_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,bulyan,1.0,0,0.0,42,none,20,0.6924818615381793,,306568,bulyan_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed47_datasetedge-iiotset-full,median,0.5,30,0.0,47,label,20,0.4418355935988501,,306569,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.5_seed43_datasetedge-iiotset-full,fedprox,0.5,0,0.5,43,none,20,0.699076814787559,0.7021320009427274,229932,fedprox_alpha0.5_adv0_mu0.5
dsedge-iiotset-full_comp_krum_alpha0.02_adv20_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,krum,0.02,20,0.0,49,none,20,0.238315934559047,,306570,krum_alpha0.02_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv20_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,median,0.05,20,0.0,46,none,20,0.4319835497479612,,306570,median_alpha0.05_adv20_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,bulyan,0.1,0,0.0,53,none,20,0.5918701935315335,,306571,bulyan_alpha0.1_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,median,0.2,10,0.0,54,none,20,0.6144700547414068,,306570,median_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.01_modetargeted_label_seed42_datasetedge-iiotset-full,fedprox,0.5,30,0.01,42,targeted,20,0.4873132908320185,,306568,fedprox_alpha0.5_adv30_mu0.01
dsedge-iiotset-full_comp_krum_alpha0.2_adv20_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,krum,0.2,20,0.0,47,none,20,0.3734813400578835,,306569,krum_alpha0.2_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,fedavg,0.5,30,0.0,42,label,20,0.5497812399376366,,306568,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,0.5,0,0.0,48,none,20,0.6519885157266939,,306569,fedavg_alpha0.5_adv0_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.1_adv0_dp0_pers0_mu0.1_modenone_seed42_datasetedge-iiotset-full,bulyan,0.1,0,0.1,42,none,20,0.6132128476127437,,306571,bulyan_alpha0.1_adv0_mu0.1
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,bulyan,0.5,10,0.0,44,none,20,0.5950326904677947,,306571,bulyan_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.2_adv10_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,krum,0.2,10,0.0,52,none,20,0.4623903283463362,,306569,krum_alpha0.2_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.01_modenone_seed43_datasetedge-iiotset-full,krum,1.0,0,0.01,43,none,20,0.6422558612711805,,306569,krum_alpha1.0_adv0_mu0.01
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.01_modegrad_ascent_seed43_datasetedge-iiotset-full,fedprox,0.5,30,0.01,43,grad,20,0.3555907272237467,,306570,fedprox_alpha0.5_adv30_mu0.01
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,bulyan,0.05,0,0.0,56,none,20,0.5068413090098935,,306569,bulyan_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,median,0.05,10,0.0,53,none,20,0.4260457286736446,,306570,median_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv30_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,fedavg,0.2,30,0.0,47,none,20,0.0027279325743676,,306569,fedavg_alpha0.2_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alphainf_adv20_dp0_pers0_mu0.05_modetargeted_label_seed46_datasetedge-iiotset-full,fedprox,inf,20,0.05,46,targeted,20,0.4887008153501508,,306570,fedprox_alphainf_adv20_mu0.05
dsedge-iiotset-full_comp_fedprox_alpha0.5_adv30_dp0_pers0_mu0.1_modetargeted_label_seed44_datasetedge-iiotset-full,fedprox,0.5,30,0.1,44,targeted,20,0.375833287951796,,306571,fedprox_alpha0.5_adv30_mu0.1
dsedge-iiotset-full_comp_krum_alphainf_adv30_dp0_pers0_mu0.1_modesign_flip_topk_seed45_datasetedge-iiotset-full,krum,inf,30,0.1,45,sign,20,0.4067025249716113,,306570,krum_alphainf_adv30_mu0.1
dsedge-iiotset-full_comp_bulyan_alpha0.05_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,bulyan,0.05,0,0.0,61,none,20,0.5474624515142784,,306570,bulyan_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv10_dp0_pers0_mu0.05_modesign_flip_topk_seed45_datasetedge-iiotset-full,fedprox,1.0,10,0.05,45,sign,20,0.0533488278443881,,306570,fedprox_alpha1.0_adv10_mu0.05
dsedge-iiotset-full_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,fedavg,0.02,10,0.0,47,none,20,0.1938877593953202,,306569,fedavg_alpha0.02_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,bulyan,inf,0,0.0,44,none,20,0.6616281619682612,,306570,bulyan_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu1.0_seed42_datasetedge-iiotset-full,fedprox,0.02,0,1.0,42,none,20,0.5926976792539826,0.587006732580027,229933,fedprox_alpha0.02_adv0_mu1.0
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,fedavg,0.5,20,0.0,55,none,20,0.0018021275744751,,306571,fedavg_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,fedavg,0.05,0,0.0,52,none,20,0.386637871323874,,306570,fedavg_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.02_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,median,0.02,0,0.0,51,none,20,0.4575577663921208,,306570,median_alpha0.02_adv0_mu0.0
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,median,0.5,30,0.0,53,none,20,0.5383064667340102,,306570,median_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,median,0.1,20,0.0,59,none,20,0.5536613047831647,,306570,median_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,1.0,30,0.0,48,none,20,0.0005693141816851,,306570,fedavg_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.1_adv30_dp0_pers0_mu0.1_modesign_flip_topk_seed44_datasetedge-iiotset-full,fedprox,0.1,30,0.1,44,sign,20,0.1422794458134357,,306570,fedprox_alpha0.1_adv30_mu0.1
dsedge-iiotset-full_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.05_seed45_datasetedge-iiotset-full,fedprox,0.02,0,0.05,45,none,20,0.0,0.0,0,fedprox_alpha0.02_adv0_mu0.05
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,median,1.0,0,0.0,58,none,20,0.6839617591607325,,306570,median_alpha1.0_adv0_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed47_datasetedge-iiotset-full,krum,0.5,20,0.0,47,sign,20,0.4778878167468473,,306569,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu1.0_seed44_datasetedge-iiotset-full,fedprox,0.2,0,1.0,44,none,20,0.6655643261985061,0.664555746678182,229934,fedprox_alpha0.2_adv0_mu1.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,krum,0.5,10,0.0,44,targeted,20,0.5889524283094241,,306571,krum_alpha0.5_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,krum,0.5,20,0.0,51,targeted,20,0.3687341090577384,,306570,krum_alpha0.5_adv20_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv30_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,fedavg,inf,30,0.0,47,none,20,0.0303178546567441,,306570,fedavg_alphainf_adv30_mu0.0
dsedge-iiotset-full_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.5_seed42_datasetedge-iiotset-full,fedprox,inf,0,0.5,42,none,20,0.7190269269062862,0.7303841614646688,229930,fedprox_alphainf_adv0_mu0.5
dsedge-iiotset-full_comp_median_alpha0.2_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,median,0.2,0,0.0,47,none,20,0.6320576724255199,,306569,median_alpha0.2_adv0_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,0.05,10,0.0,48,none,20,0.3572385847423466,,306570,fedavg_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_krum_alphainf_adv10_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,krum,inf,10,0.0,52,none,20,0.6087208682831705,,306570,krum_alphainf_adv10_mu0.0
dsedge-iiotset-full_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,fedavg,inf,0,0.0,49,none,20,0.7044763347337427,,306570,fedavg_alphainf_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.02_seed45_datasetedge-iiotset-full,fedprox,0.05,0,0.02,45,none,20,0.0,0.0,0,fedprox_alpha0.05_adv0_mu0.02
dsedge-iiotset-full_comp_fedavg_alpha1.0_adv20_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,fedavg,1.0,20,0.0,55,none,20,0.0593004006662579,,306571,fedavg_alpha1.0_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,median,0.1,30,0.0,44,none,20,0.516359497378194,,306570,median_alpha0.1_adv30_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.1_modenone_seed43_datasetedge-iiotset-full,bulyan,0.5,0,0.1,43,none,20,0.6028055062169383,,306570,bulyan_alpha0.5_adv0_mu0.1
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.01_modelabel_flip_seed43_datasetedge-iiotset-full,krum,0.5,20,0.01,43,label,20,0.589717424414268,,306570,krum_alpha0.5_adv20_mu0.01
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,median,0.05,0,0.0,49,none,20,0.5460982907958583,,306572,median_alpha0.05_adv0_mu0.0
dsedge-iiotset-full_comp_fedprox_alpha1.0_adv30_dp0_pers0_mu0.1_modegrad_ascent_seed44_datasetedge-iiotset-full,fedprox,1.0,30,0.1,44,grad,20,0.1519425404979406,,306570,fedprox_alpha1.0_adv30_mu0.1
dsedge-iiotset-full_comp_fedprox_alphainf_adv30_dp0_pers0_mu0.1_modetargeted_label_seed46_datasetedge-iiotset-full,fedprox,inf,30,0.1,46,targeted,20,0.3940670465925681,,306570,fedprox_alphainf_adv30_mu0.1
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,fedavg,0.5,30,0.0,48,none,20,5.687500456614576e-05,,306569,fedavg_alpha0.5_adv30_mu0.0
dsedge-iiotset-full_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,fedavg,0.1,20,0.0,42,none,20,0.3439363553176513,,306571,fedavg_alpha0.1_adv20_mu0.0
dsedge-iiotset-full_comp_median_alpha1.0_adv30_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,median,1.0,30,0.0,53,none,20,0.5178920611416186,,306570,median_alpha1.0_adv30_mu0.0
dsedge-iiotset-full_comp_krum_alpha0.05_adv10_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,krum,0.05,10,0.0,53,none,20,0.3189334447489986,,306570,krum_alpha0.05_adv10_mu0.0
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv0_dp0_pers0_mu0.1_modenone_seed46_datasetedge-iiotset-full,bulyan,1.0,0,0.1,46,none,20,0.5771539889995531,,306571,bulyan_alpha1.0_adv0_mu0.1
