run_id,canonical_run_id,is_canonical,canonical_key_id,duplicate_group_size,dataset,aggregation,alpha,adv_percent,attack_mode,fedprox_mu,seed,quality_state,quality_rank,max_round,parsed_row_count
unsw_simple_dc22e4db69_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed57_srccic,unsw_simple_dc22e4db69_comp_median_alpha0.2_adv10_dp0_pers0_mu0.0_seed57_srccic,True,b193bf1bc99c,1,unsw,median,0.2,10.0,targeted_label,0.0,57.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_b92fc0b83a_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.01_seed44_srccic,unsw_simple_b92fc0b83a_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.01_seed44_srccic,True,b19408e41ce9,1,unsw,fedavg,0.2,0.0,none,0.01,44.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-nightly,dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-nightly,True,b19c9fc76cbe,3,edge-iiotset-nightly,krum,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,40
dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-nightly,False,b19c9fc76cbe,3,edge-iiotset-nightly,krum,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,15.0,15
dsedge-iiotset-nightly_p0b1bacd1_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-nightly,dsedge-iiotset-nightly_comp_krum_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-nightly,False,b19c9fc76cbe,3,edge-iiotset-nightly,krum,1.0,0.0,none,0.0,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_88efdc5e12_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed47_srccic,unsw_simple_88efdc5e12_comp_bulyan_alphainf_adv0_dp0_pers0_mu0.0_seed47_srccic,True,b1a1106ebe00,1,unsw,bulyan,inf,0.0,none,0.0,47.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_920cf4b085_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed44_srccic,unsw_simple_920cf4b085_comp_krum_alpha0.5_adv10_dp0_pers0_mu0.0_seed44_srccic,True,b1a16501bb43,1,unsw,krum,0.5,10.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,dscic_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,True,b1a88716c02a,2,cic,krum,0.05,20.0,targeted_label,0.0,53.0,truncated_before_target,1,1.0,1
dscic_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic__partial_20251231_003643,dscic_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed53_datasetcic,False,b1a88716c02a,2,cic,krum,0.05,20.0,targeted_label,0.0,53.0,truncated_before_target,1,1.0,1
unsw_simple_0e852dc588_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.005_seed45_srccic,unsw_simple_0e852dc588_comp_fedprox_alpha0.05_adv0_dp0_pers0_mu0.005_seed45_srccic,True,b1aad97bc277,1,unsw,fedprox,0.05,0.0,none,0.005,45.0,complete_or_exceeds_target,0,20.0,20
dsmixed_silo_3dataset_p63468e09_comp_krum_alpha0.02_adv15_dp0_pers0_mu0.05_seed60_datasetmixed_silo_3dataset,dsmixed_silo_3dataset_p63468e09_comp_krum_alpha0.02_adv15_dp0_pers0_mu0.05_seed60_datasetmixed_silo_3dataset,True,b1b1b1f75bdf,1,mixed_silo_3dataset,krum,0.02,15.0,none,0.05,60.0,truncated_before_target,1,1.0,1
unsw_simple_d02a77a093_comp_fedavg_alpha0.5_adv0_dp1_dpnoise2.0_pers0_mu0.0_seed44_srccic,unsw_simple_d02a77a093_comp_fedavg_alpha0.5_adv0_dp1_dpnoise2.0_pers0_mu0.0_seed44_srccic,True,b1b85c429b57,1,unsw,fedavg,0.5,0.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.5_adv0_dp1_dpnoise0.5_pers0_mu0.0_seed44,comp_fedavg_alpha0.5_adv0_dp1_dpnoise0.5_pers0_mu0.0_seed44,True,b1c599a45551,1,unsw,fedavg,0.5,0.0,none,0.0,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_6d194d408c_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.05_seed45_srccic,unsw_simple_6d194d408c_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.05_seed45_srccic,True,b1c89ceb02e5,1,unsw,fedavg,0.5,0.0,none,0.05,45.0,complete_or_exceeds_target,0,20.0,20
cic_simple_23b2d313ee_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed45,cic_simple_23b2d313ee_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed45,True,b1d2c3778621,2,cic,fedprox,0.1,0.0,none,1.0,45.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_n10_r20_modenone_seed45_datasetcic,cic_simple_23b2d313ee_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu1.0_seed45,False,b1d2c3778621,2,cic,fedprox,0.1,0.0,none,1.0,45.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed50_datasetcic,dscic_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed50_datasetcic,True,b1d40c14dd33,2,cic,fedavg,0.5,20.0,grad_ascent,0.0,50.0,truncated_before_target,1,1.0,1
dscic_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed50_datasetcic__partial_20251230_213631,dscic_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed50_datasetcic,False,b1d40c14dd33,2,cic,fedavg,0.5,20.0,grad_ascent,0.0,50.0,truncated_before_target,1,1.0,1
unsw_simple_855e7280f0_comp_krum_alphainf_adv0_dp0_pers0_mu0.1_seed42_srcedge-iiotset-full,unsw_simple_855e7280f0_comp_krum_alphainf_adv0_dp0_pers0_mu0.1_seed42_srcedge-iiotset-full,True,b1d47b439158,1,unsw,krum,inf,0.0,none,0.1,42.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_d5c4e99590_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed54_srccic,unsw_simple_d5c4e99590_comp_krum_alphainf_adv20_dp0_pers0_mu0.0_seed54_srccic,True,b1dbdaf273ed,1,unsw,krum,inf,20.0,grad_ascent,0.0,54.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_2ad4b2b666_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed53,unsw_simple_2ad4b2b666_comp_fedavg_alpha0.02_adv10_dp0_pers0_mu0.0_seed53,True,b1dfdc0d0373,1,unsw,fedavg,0.02,10.0,targeted_label,0.0,53.0,truncated_before_target,1,1.0,1
unsw_pbb521874_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.2_seed45,unsw_pbb521874_comp_fedprox_alpha0.2_adv0_dp0_pers0_mu0.2_seed45,True,b1e43d406fae,1,unsw,fedprox,0.2,0.0,none,0.2,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_da0d0a153f_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed52_srccic,unsw_simple_da0d0a153f_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed52_srccic,True,b1e4a3a23fc0,1,unsw,median,0.5,20.0,sign_flip_topk,0.0,52.0,complete_or_exceeds_target,0,20.0,20
unsw_pbb521874_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.02_seed43,unsw_pbb521874_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.02_seed43,True,b1e7107715e1,1,unsw,fedprox,0.5,0.0,none,0.02,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed60_datasetcic,dscic_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed60_datasetcic,True,b1e7c096a952,1,cic,median,0.1,30.0,sign_flip_topk,0.0,60.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed55_datasetcic,dscic_comp_median_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed55_datasetcic,True,b1ea6774c7a7,1,cic,median,0.1,30.0,label_flip,0.0,55.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.02_seed44_datasetcic,comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.02_seed44_datasetcic,True,b1ead7d97c3c,2,cic,fedavg,0.1,0.0,none,0.02,44.0,complete_or_exceeds_target,0,20.0,40
cic_simple_c19e582d0d_comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.02_seed44,comp_fedavg_alpha0.1_adv0_dp0_pers0_mu0.02_seed44_datasetcic,False,b1ead7d97c3c,2,cic,fedavg,0.1,0.0,none,0.02,44.0,complete_or_exceeds_target,0,20.0,20
unsw_pbb521874_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.02_seed44,unsw_pbb521874_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.02_seed44,True,b1fa01a73e72,1,unsw,fedprox,0.02,0.0,none,0.02,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_1c6ed4d4fb_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.02_seed43_srccic,unsw_simple_1c6ed4d4fb_comp_fedprox_alpha0.5_adv0_dp0_pers0_mu0.02_seed43_srccic,True,b1fa6f37dc2f,1,unsw,fedprox,0.5,0.0,none,0.02,43.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.1_modegrad_ascent_seed45_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alpha0.5_adv20_dp0_pers0_mu0.1_modegrad_ascent_seed45_datasetedge-iiotset-full,True,b1fb457a1c82,1,edge-iiotset-full,krum,0.5,20.0,grad_ascent,0.1,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_101984a6ba_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed53,unsw_simple_101984a6ba_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed53,True,b20b047be372,1,unsw,fedavg,1.0,30.0,targeted_label,0.0,53.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_373a10e057_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed61,unsw_simple_373a10e057_comp_bulyan_alphainf_adv10_dp0_pers0_mu0.0_seed61,True,b2106e5f350a,1,unsw,bulyan,inf,10.0,targeted_label,0.0,61.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed58_datasetcic,dscic_comp_fedavg_alpha0.1_adv20_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed58_datasetcic,True,b210e26db683,1,cic,fedavg,0.1,20.0,grad_ascent,0.0,58.0,complete_or_exceeds_target,0,20.0,20
cic_simple_588dacd5e3_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed43,cic_simple_588dacd5e3_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed43,True,b21177198745,2,cic,fedprox,0.02,0.0,none,0.002,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_n10_r20_modenone_seed43_datasetcic,cic_simple_588dacd5e3_comp_fedprox_alpha0.02_adv0_dp0_pers0_mu0.002_seed43,False,b21177198745,2,cic,fedprox,0.02,0.0,none,0.002,43.0,complete_or_exceeds_target,0,20.0,20
cic_simple_08fc985d24_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed47,cic_simple_08fc985d24_comp_krum_alpha0.1_adv10_dp0_pers0_mu0.0_seed47,True,b215479a7f02,1,cic,krum,0.1,10.0,none,0.0,47.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_0b79eab58b_comp_krum_alphainf_adv10_dp0_pers0_mu0.01_seed45,unsw_simple_0b79eab58b_comp_krum_alphainf_adv10_dp0_pers0_mu0.01_seed45,True,b2160555957f,1,unsw,krum,inf,10.0,label_flip,0.01,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_0cdbf54bfb_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed48,unsw_simple_0cdbf54bfb_comp_krum_alpha0.1_adv30_dp0_pers0_mu0.0_seed48,True,b2185ed21f99,1,unsw,krum,0.1,30.0,sign_flip_topk,0.0,48.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.1_seed45_datasetcic,comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.1_seed45_datasetcic,True,b22153ab827c,2,cic,fedavg,0.2,0.0,none,0.1,45.0,complete_or_exceeds_target,0,20.0,40
cic_simple_32daf80eed_comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.1_seed45,comp_fedavg_alpha0.2_adv0_dp0_pers0_mu0.1_seed45_datasetcic,False,b22153ab827c,2,cic,fedavg,0.2,0.0,none,0.1,45.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_58aaa87a20_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed51,unsw_simple_58aaa87a20_comp_fedavg_alpha0.02_adv20_dp0_pers0_mu0.0_seed51,True,b22bd7baa6f7,1,unsw,fedavg,0.02,20.0,label_flip,0.0,51.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_ab3e28f32c_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed44_srccic,unsw_simple_ab3e28f32c_comp_fedavg_alphainf_adv10_dp0_pers0_mu0.0_seed44_srccic,True,b22c7fd000dc,1,unsw,fedavg,inf,10.0,sign_flip_topk,0.0,44.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_d5c302a750_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed55_srccic,unsw_simple_d5c302a750_comp_krum_alpha0.05_adv20_dp0_pers0_mu0.0_seed55_srccic,True,b22d14a900fe,1,unsw,krum,0.05,20.0,label_flip,0.0,55.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.05_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,True,b22e9248da80,1,edge-iiotset-full,median,0.05,0.0,none,0.0,51.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_bf0d463e99_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.1_seed42_srccic,unsw_simple_bf0d463e99_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.1_seed42_srccic,True,b23259357587,1,unsw,fedprox,inf,0.0,none,0.1,42.0,complete_or_exceeds_target,0,20.0,20
cic_simple_3a2f7b957d_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_seed53,cic_simple_3a2f7b957d_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_seed53,True,b232ac955d1b,1,cic,bulyan,0.05,10.0,none,0.0,53.0,complete_or_exceeds_target,0,20.0,20
cic_simple_60b4748d81_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_seed43,cic_simple_60b4748d81_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_seed43,True,b2351e1dd7af,2,cic,fedprox,inf,0.0,none,0.01,43.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_n10_r20_modenone_seed43_datasetcic,cic_simple_60b4748d81_comp_fedprox_alphainf_adv0_dp0_pers0_mu0.01_seed43,False,b2351e1dd7af,2,cic,fedprox,inf,0.0,none,0.01,43.0,complete_or_exceeds_target,0,20.0,20
cic_simple_178938a30e_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed51,cic_simple_178938a30e_comp_fedavg_alpha1.0_adv30_dp0_pers0_mu0.0_seed51,True,b2384504e3f9,1,cic,fedavg,1.0,30.0,none,0.0,51.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.5_adv20_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,True,b24be52385ea,1,edge-iiotset-full,fedavg,0.5,20.0,none,0.0,55.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_555b7f4419_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.005_seed45_srccic,unsw_simple_555b7f4419_comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.005_seed45_srccic,True,b250de32368e,1,unsw,fedavg,0.5,0.0,none,0.005,45.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed58_datasetcic,dscic_comp_fedavg_alpha0.1_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed58_datasetcic,True,b2578a08b7f0,1,cic,fedavg,0.1,30.0,grad_ascent,0.0,58.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_8e4a31eb93_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed42_srccic,unsw_simple_8e4a31eb93_comp_median_alpha0.05_adv10_dp0_pers0_mu0.0_seed42_srccic,True,b26e681a897f,1,unsw,median,0.05,10.0,grad_ascent,0.0,42.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,dsedge-iiotset-full_comp_bulyan_alpha1.0_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,True,b26f0929217c,1,edge-iiotset-full,bulyan,1.0,10.0,none,0.0,59.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_885437aabd_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_885437aabd_comp_fedavg_alphainf_adv20_dp0_pers0_mu0.0_seed56_srccic,True,b2727fb16ad8,1,unsw,fedavg,inf,20.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.1_modenone_seed46_datasetedge-iiotset-full,dsedge-iiotset-full_comp_krum_alphainf_adv0_dp0_pers0_mu0.1_modenone_seed46_datasetedge-iiotset-full,True,b272b2800315,1,edge-iiotset-full,krum,inf,0.0,none,0.1,46.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed57_datasetcic,dscic_comp_bulyan_alpha0.05_adv10_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed57_datasetcic,True,b275339adbd8,1,cic,bulyan,0.05,10.0,targeted_label,0.0,57.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed57_datasetcic,dscic_comp_krum_alpha0.5_adv30_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed57_datasetcic,True,b276357e17a5,1,cic,krum,0.5,30.0,targeted_label,0.0,57.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_7b0df60862_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed58_srccic,unsw_simple_7b0df60862_comp_krum_alpha1.0_adv10_dp0_pers0_mu0.0_seed58_srccic,True,b279da809e71,1,unsw,krum,1.0,10.0,grad_ascent,0.0,58.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_10dcde3dd3_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.002_seed42,unsw_simple_10dcde3dd3_comp_fedprox_alpha1.0_adv0_dp0_pers0_mu0.002_seed42,True,b27b8984696f,1,unsw,fedprox,1.0,0.0,none,0.002,42.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed54_datasetcic,dscic_comp_krum_alpha0.2_adv30_dp0_pers0_mu0.0_n10_r20_modegrad_ascent_seed54_datasetcic,True,b27cb2865e45,1,cic,krum,0.2,30.0,grad_ascent,0.0,54.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_5779f75369_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed60,unsw_simple_5779f75369_comp_fedavg_alpha0.05_adv10_dp0_pers0_mu0.0_seed60,True,b27faa020b48,1,unsw,fedavg,0.05,10.0,sign_flip_topk,0.0,60.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,dscic_comp_median_alpha0.1_adv10_dp0_pers0_mu0.0_n10_r20_modelabel_flip_seed43_datasetcic,True,b2833437cad0,1,cic,median,0.1,10.0,label_flip,0.0,43.0,complete_or_exceeds_target,0,20.0,20
unsw_pbb521874_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.005_seed44,unsw_pbb521874_comp_fedprox_alpha0.1_adv0_dp0_pers0_mu0.005_seed44,True,b283f25741a7,1,unsw,fedprox,0.1,0.0,none,0.005,44.0,empty_metrics,2,,0
unsw_simple_3843d91a12_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed60,unsw_simple_3843d91a12_comp_median_alphainf_adv30_dp0_pers0_mu0.0_seed60,True,b28c0e619aa7,1,unsw,median,inf,30.0,sign_flip_topk,0.0,60.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed44_datasetcic,dscic_comp_krum_alphainf_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed44_datasetcic,True,b28c54e44f27,1,cic,krum,inf,30.0,sign_flip_topk,0.0,44.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed56_datasetcic,dscic_comp_fedavg_alpha0.5_adv30_dp0_pers0_mu0.0_n10_r20_modesign_flip_topk_seed56_datasetcic,True,b28c705a6621,1,cic,fedavg,0.5,30.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.2_adv10_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,True,b290332b2490,1,edge-iiotset-full,fedavg,0.2,10.0,none,0.0,52.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,dsedge-iiotset-full_comp_fedavg_alpha0.2_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,True,b29408448239,1,edge-iiotset-full,fedavg,0.2,20.0,none,0.0,56.0,complete_or_exceeds_target,0,20.0,20
dscic_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed49_datasetcic,dscic_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_n10_r20_modetargeted_label_seed49_datasetcic,True,b2aa6ea7ba98,1,cic,median,0.02,20.0,targeted_label,0.0,49.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_fa97e670bc_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed46_srccic,unsw_simple_fa97e670bc_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed46_srccic,True,b2ac3457dd09,2,unsw,bulyan,0.5,0.0,none,0.0,46.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_1c5669e6f8_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed46_srccic,unsw_simple_fa97e670bc_comp_bulyan_alpha0.5_adv0_dp0_pers0_mu0.0_seed46_srccic,False,b2ac3457dd09,2,unsw,bulyan,0.5,0.0,none,0.0,46.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed46_datasetcic,comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed46_datasetcic,True,b2adee1c3598,2,cic,fedavg,inf,0.0,none,0.08,46.0,complete_or_exceeds_target,0,20.0,40
cic_simple_f40a09d57e_comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed46,comp_fedavg_alphainf_adv0_dp0_pers0_mu0.08_seed46_datasetcic,False,b2adee1c3598,2,cic,fedavg,inf,0.0,none,0.08,46.0,complete_or_exceeds_target,0,20.0,20
comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.01_seed43,comp_fedavg_alpha0.5_adv0_dp0_pers0_mu0.01_seed43,True,b2b156650d21,1,unsw,fedavg,0.5,0.0,none,0.01,43.0,empty_metrics,2,,0
dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.02_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,True,b2bce162acbb,1,edge-iiotset-full,median,0.02,20.0,none,0.0,50.0,complete_or_exceeds_target,0,20.0,20
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,True,b2bd52ce3fca,1,edge-iiotset-full,median,0.5,30.0,none,0.0,54.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_b06d544916_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed55_srccic,unsw_simple_b06d544916_comp_median_alpha0.1_adv20_dp0_pers0_mu0.0_seed55_srccic,True,b2be023ee403,1,unsw,median,0.1,20.0,label_flip,0.0,55.0,complete_or_exceeds_target,0,20.0,20
unsw_simple_3ab6ff9e7f_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.01_seed43,unsw_simple_3ab6ff9e7f_comp_bulyan_alpha0.1_adv10_dp0_pers0_mu0.01_seed43,True,b2be2188fb11,1,unsw,bulyan,0.1,10.0,label_flip,0.01,43.0,truncated_before_target,1,1.0,1
unsw_simple_69c6364af0_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed56_srccic,unsw_simple_69c6364af0_comp_bulyan_alpha0.5_adv10_dp0_pers0_mu0.0_seed56_srccic,True,b2bfed131d20,1,unsw,bulyan,0.5,10.0,sign_flip_topk,0.0,56.0,complete_or_exceeds_target,0,20.0,20
